Language,English,Afrikaans,Amharic,Arabic,Belarusian,Bengali,Bulgarian,Burmese,Catalan,Khmer,Chinese,Croatian,Czech,Danish,Dutch,Estonian,Finnish,French,Georgian,German,Greek,Hausa,Hebrew,Hindi,Hungarian,Icelandic,Indonesian,Irish,Italian,Kazakh,Korean,Kurdish,Latvian,Latin,Lithuanian,Macedonian,Malagasy,Malay,Malayalam,Marathi,Norwegian,Persian,Polish,Portuguese,Romanian,Russian,Serbian,Sindhi,Sinhala,Spanish,Swahili,Swedish,Tamil,Telugu,Thai,Turkish,Ukrainian,Urdu,Uzbek,Vietnamese
Chinese,0.7445737220441284,0.5732295217784825,0.07300409460121182,0.6434781660223372,0.5010723354569341,0.43760730605742243,0.6064100736082035,0.11960999882185197,0.5909145200526019,0.12067411979485125,1.0,0.5838025850373791,0.6210257529195906,0.6326547235323243,0.6304590173934124,0.5901658462804403,0.6423735691144219,0.6839874749989281,0.13857462724897432,0.6634441223859646,0.5668632168986462,0.15204343737062032,0.5618250703409272,0.5854018871671983,0.6147538334171514,0.5053543443780221,0.6236132716045582,0.45302421888380023,0.6501058226363924,0.25373736784340734,0.6778189718857377,0.21982535502560116,0.5178604706202219,0.43003352570816733,0.5403254489078586,0.5613728533955056,0.16730141096771675,0.6214039523234414,0.3071629931302562,0.3582054967320899,0.6261942996166693,0.5364118247622196,0.6234986771229216,0.6571315291107698,0.6168965283647787,0.6792494468923148,0.5699633831569922,0.22003588139348249,0.16169539519274836,0.6715957188278355,0.5067328629324993,0.6444842495167253,0.2966197080187028,0.2201832231090855,0.6019722615775116,0.6158727677856445,0.6218781677182689,0.4635500862547792,0.28300917527371494,0.6437705737111034
Croatian,0.6453842614594688,0.5550910764345557,0.07028074809177451,0.5644815907314258,0.5219985156511154,0.371288096339037,0.6858198120383789,0.06368821719194812,0.5528318976655774,0.08472160958581053,0.5838025850373791,1.0,0.6896897674439392,0.6012819403587201,0.6022916963443663,0.6069185620277838,0.6209417949990484,0.6052101717829333,0.1715154863973907,0.6082819983811506,0.569487121569886,0.1917729297423718,0.5177128031022704,0.5311783873965022,0.6043862296265022,0.4948619299534843,0.5838700336950169,0.4330375608624331,0.6254032157485473,0.24645021636452563,0.5545718498152481,0.25044818168585936,0.5615347430994609,0.4184771645446286,0.5836285948677251,0.7476153966367235,0.2020907172758828,0.5625905075619483,0.2675713378513134,0.36778144792471934,0.6169913316688949,0.49967857337057126,0.6743606185677641,0.6118587062587657,0.6441369322325788,0.6563897272764786,0.8507276823542104,0.2214259745956459,0.15477345694112407,0.5954841793193185,0.5303557114879293,0.6103602734662466,0.2489690366460241,0.21445690327406364,0.4491324179550265,0.5885141826823711,0.6432001212091175,0.4227038698277558,0.29481087463293937,0.5418237296894591
Czech,0.6514185897893457,0.5542332170301747,0.05798832796157541,0.5481796201540077,0.5452742020129026,0.3927508752604172,0.6423697221380512,0.08758911952353389,0.556377881683052,0.12015423546675116,0.6210257529195906,0.6896897674439392,1.0,0.6203170404894262,0.5917035533525044,0.609591250852131,0.6275883904821387,0.607683985171853,0.17237802222320225,0.6256170752685324,0.565571570085497,0.14731095273583997,0.5394749099126123,0.5480056160637496,0.6468139025259849,0.5310117094715575,0.5374529550189389,0.46088013881858825,0.6038832804457298,0.24858671435902488,0.5670138974048113,0.23812564957163124,0.567163961375301,0.42494639201230383,0.5935060739594283,0.623952073176518,0.18630461643678078,0.5248942301020681,0.26740761386203143,0.36847168803281233,0.6078585652193788,0.5321486183202158,0.7027034073543793,0.604280309943708,0.6123513487305923,0.6709023412072925,0.6504840280146792,0.2079100662916849,0.14143336942664003,0.5970672827551178,0.49647618335422816,0.6135852367044758,0.23771457961064987,0.20416801471773072,0.48295412914406105,0.5691973041194202,0.6520786067028463,0.4357202735313123,0.2740311560032181,0.5774023888848352
Danish,0.6894323405032748,0.611909381102075,0.07098932148770343,0.5785258598350658,0.45785087123159846,0.3956086898400717,0.6175431386504903,0.08147550262768595,0.5699542851300984,0.09321715267602991,0.6326547235323243,0.6012819403587201,0.6203170404894262,1.0,0.6629975704187212,0.6310496956802784,0.6574079083656558,0.6519102524764281,0.13714703516999052,0.681550269292837,0.548831736978496,0.15403295018119212,0.5043492932368121,0.510275210412535,0.5890927719640824,0.5842803121892055,0.5835035800893568,0.4407396635230539,0.6059854664092562,0.23844002853619173,0.5525007951610339,0.23994505414144474,0.5325830200296612,0.4153989195607826,0.5292548324876986,0.5788052209363402,0.17266080644192539,0.5644168095061549,0.268408016979685,0.3198249606807113,0.8486498400964063,0.46392586284235154,0.592320650034604,0.6480895013621847,0.6079535798306194,0.6171829078533962,0.5803366333879465,0.19238183558023592,0.12259452314248101,0.6222257594146082,0.4738867386777278,0.7636521531442125,0.25800611415554187,0.1883093294787804,0.47587272992525964,0.5766020056552227,0.5837361264372611,0.41123943660085066,0.272813444501534,0.5521056517432293
Dutch,0.7003843529011169,0.7188951931876523,0.08843338933635218,0.5861743991986588,0.46405865011378733,0.38329812173966277,0.5623749302160791,0.08291486749219591,0.5558973267207389,0.09829296844265577,0.6304590173934124,0.6022916963443663,0.5917035533525044,0.6629975704187212,1.0,0.5887090966428347,0.6355851884631188,0.6885208175588718,0.1278177213853407,0.7018275643584039,0.546520034215374,0.16700398784920134,0.4998914159214693,0.5346068563087257,0.5931504938450957,0.5033314763668111,0.5979055260796896,0.44058171816877517,0.634802576196739,0.22380745571787491,0.5916215367993175,0.2395343990738648,0.4835701077720975,0.41456244074313586,0.49804018360183033,0.544043369003494,0.1987512475481491,0.5697791432993755,0.2706712593933904,0.3331626549608374,0.6596456007114846,0.48461101494893694,0.5874984493933095,0.6489521142912229,0.6014607748034418,0.6124464222291495,0.5722040768049146,0.22277311192039945,0.14782450915311154,0.6507124581367417,0.49434845387329723,0.659595225838465,0.2658938045796953,0.21902120182777504,0.4733514261984912,0.5786782482907081,0.5839272933524856,0.4382331277051923,0.2553851582909029,0.5504228766926942
Estonian,0.620550021458561,0.578571924179144,0.08158816412274517,0.5470361645850611,0.5031849679884918,0.40419922010652415,0.6066434114643826,0.08641023893424686,0.5377500890920424,0.09050918103230142,0.5901658462804403,0.6069185620277838,0.609591250852131,0.6310496956802784,0.5887090966428347,1.0,0.7216776487318676,0.5923487348490256,0.19582376870885274,0.6062721111940953,0.5417395801727074,0.17915161066660545,0.5075112721004439,0.5398769886551787,0.6232375510910984,0.5415507337811118,0.5610276450960594,0.45697307512814367,0.5653692002961483,0.2878154972439926,0.5536739265875802,0.2606635762420353,0.5967133592597251,0.4342376880255422,0.589452018657509,0.5727654762755177,0.1974162894351263,0.5531618452550066,0.2911823980509458,0.35023355938699113,0.61948692195806,0.49714611951258736,0.5799249791706993,0.5842746180146808,0.6162597398174539,0.6217187295197356,0.5839379453907104,0.2206886045255099,0.14987677717283795,0.5848872001692234,0.5235091248084824,0.6232684779154808,0.2718120923927916,0.2172823089961856,0.4561356218358239,0.5984433426488037,0.6175085008528072,0.44947042785133895,0.32862767261821785,0.5254400240979104
Finnish,0.6833043833288727,0.5862995822179784,0.06322181780343954,0.5840460042143453,0.46938632937731634,0.40615801184625255,0.587402093098022,0.0806647723653361,0.5761215776923239,0.07323065010497022,0.6423735691144219,0.6209417949990484,0.6275883904821387,0.6574079083656558,0.6355851884631188,0.7216776487318676,1.0,0.6538578396931991,0.14340085238754302,0.6393620623147305,0.5783875131383188,0.15201839080386792,0.5225525023922206,0.5448774120050395,0.6472206602424201,0.5509630954112615,0.6092496025719968,0.44948264788108655,0.6438962344739622,0.24481582430787013,0.5945927315232383,0.21919253610936332,0.5348420951652898,0.42249205185370814,0.5662042842268845,0.5682715285330605,0.18511675720005755,0.5972329320363443,0.2944922111250711,0.338035134963316,0.673054363637068,0.49506179428811736,0.6070861743970742,0.6233345410721924,0.5986585221762895,0.629947709159689,0.5912392026828024,0.19213591088643472,0.15001033485995266,0.6523894331394982,0.5383598818602241,0.7143654799094286,0.2898218885129206,0.21277636019121074,0.5059356268908433,0.6141823689803906,0.5891748854523003,0.43857098143247214,0.273739230682058,0.579780387908145
French,0.7517301483300912,0.6166385821381118,0.06421948384326992,0.6710738158721581,0.4769964128543683,0.41987828628986645,0.593585554085078,0.07496015821139816,0.6335097335425807,0.10592373945920533,0.6839874749989281,0.6052101717829333,0.607683985171853,0.6519102524764281,0.6885208175588718,0.5923487348490256,0.6538578396931991,1.0,0.13008670006453593,0.6684586034076753,0.5845121293432892,0.14202797160887073,0.5570291873182623,0.5654260873464539,0.6143440984436928,0.5020038393028192,0.6094069313806088,0.46344189737125685,0.6953776578248694,0.22672045309053676,0.6222964087800058,0.22248579431634052,0.498135793682161,0.4319580880025144,0.5267295071053198,0.5617670549560848,0.2490815287793215,0.5938303112641292,0.293881949236991,0.3340580124875152,0.6600167288472149,0.5019291883756386,0.6133606771203568,0.7146995611126273,0.658935712003873,0.6589726378182518,0.5819331373957236,0.20493260719665368,0.14150416626525086,0.7219267236248824,0.5194405336746103,0.6588491949103049,0.29461605392224743,0.20172266530224733,0.5158727728079541,0.6013925420634568,0.6066495820574431,0.450527864872287,0.2606015959652429,0.5954657899677758
Georgian,0.15031353845084153,0.16881465303883644,0.18512538824870056,0.11499549985718088,0.25069738974373296,0.2139493785361672,0.19932389111245066,0.19857580117642212,0.13948054637600116,0.19984658313189096,0.13857462724897432,0.1715154863973907,0.17237802222320225,0.13714703516999052,0.1278177213853407,0.19582376870885274,0.14340085238754302,0.13008670006453593,1.0,0.13503983536825623,0.17837018067042504,0.17132169338075628,0.17566474065094465,0.17522637653271744,0.17472262147164133,0.1711090236306915,0.12849118021342457,0.16331043884072005,0.12090984585926037,0.2583228633801029,0.17024665929705565,0.21858827137603087,0.25164032787055146,0.15366107068065887,0.24647016579064035,0.20725368336995034,0.20722258554907635,0.1262602424288791,0.20429351519225655,0.2067560844960436,0.13966334453407872,0.16308373832950482,0.16728011359343833,0.1191210200242868,0.18231286005872033,0.20379874474035778,0.1912034061566232,0.18211694647148557,0.21734067265328097,0.12823266433921834,0.17924403773019015,0.13184399913818812,0.17999177450081297,0.17548494810530288,0.13856118645436052,0.16955026332838277,0.21812356252953843,0.1874884385609043,0.2581952272246781,0.14480298915810474
German,0.7162275165497117,0.6143831606107234,0.08023603660873958,0.5769883411192522,0.47285673415240437,0.3852670653866415,0.5883893937917141,0.09461190499613337,0.5423386331674362,0.08330832015338553,0.6634441223859646,0.6082819983811506,0.6256170752685324,0.681550269292837,0.7018275643584039,0.6062721111940953,0.6393620623147305,0.6684586034076753,0.13503983536825623,1.0,0.5606085867297931,0.15993274676864797,0.5097809090039542,0.538732557173558,0.6187811347434138,0.5184723236516575,0.579383887078841,0.4317704078722714,0.6533357898443771,0.2320404312399944,0.5796392381315895,0.24229803789900337,0.5062059472494203,0.43937563420968434,0.5154851949430002,0.5619249816341731,0.16126471075803844,0.5576835432713385,0.2742901937701309,0.3396566947792761,0.66541030076394,0.49100966830917203,0.6249146542703456,0.6458455808887393,0.6069950114666092,0.6495466076441002,0.582812924509809,0.20621471046136985,0.14015214487087252,0.6428772229201543,0.4778067430844055,0.6698866483559701,0.2541238150132587,0.2036244375297118,0.4716946311748051,0.5904790381393729,0.5901884750791511,0.43112256486486006,0.2546615648563349,0.5500031256848787
