Language,English,Afrikaans,Amharic,Arabic,Belarusian,Bengali,Bulgarian,Burmese,Catalan,Khmer,Chinese,Croatian,Czech,Danish,Dutch,Estonian,Finnish,French,Georgian,German,Greek,Hausa,Hebrew,Hindi,Hungarian,Icelandic,Indonesian,Irish,Italian,Kazakh,Korean,Kurdish,Latvian,Latin,Lithuanian,Macedonian,Malagasy,Malay,Malayalam,Marathi,Norwegian,Persian,Polish,Portuguese,Romanian,Russian,Serbian,Sindhi,Sinhala,Spanish,Swahili,Swedish,Tamil,Telugu,Thai,Turkish,Ukrainian,Urdu,Uzbek,Vietnamese
Irish,0.4615479231747405,0.5174743525380744,0.46980070794279544,0.44898985637333044,0.5720217459383431,0.4625427391652558,0.4509627512790475,0.4566881959127076,0.48039257911824107,0.4932609137791758,0.447085106031469,0.45282441748107827,0.45135349941618025,0.45367165155844325,0.45632576723382023,0.45162094245846474,0.4500408344271449,0.4881564195418695,0.47946057526345165,0.45114207884289925,0.46204136971383375,0.4331125591023754,0.4480778681158255,0.462374849959733,0.44978192902596553,0.4544721833688154,0.45995673159115047,1.0,0.46811939892466514,0.5270247918854475,0.4496849222837484,0.6199391108563932,0.45777471890601806,0.5828960164493858,0.4496817044549564,0.4579824839785156,0.48512498545204863,0.4631950660474646,0.4698584025027765,0.4726590877633479,0.4532460867266521,0.45988618424822486,0.44979169482457215,0.4554271495833792,0.45104914019471615,0.4525162595419936,0.47125879892741296,0.28745999174311554,0.4679708015923214,0.45504703882543784,0.44393990251862797,0.4518002673007843,0.41189964755149283,0.4882415746102215,0.4507608812283625,0.4336114660900732,0.45807119360733123,0.4542698531643745,0.6482913718807837,0.457566858770207
Italian,0.8696972089896341,0.7751507263090232,0.5365818167720245,0.8618686781103181,0.6915989535114601,0.8176085401327126,0.8818786198912199,0.4748618195557075,0.8614393040906588,0.5323200267659692,0.8431820960472848,0.880144798807719,0.8781442434300117,0.8730757575603643,0.8705369860642571,0.866075281159696,0.8686381779012506,0.8525971737722069,0.6033437077031837,0.8767287810515639,0.872244301233157,0.3973224174733327,0.8614012727423943,0.8064971589459509,0.868249049429715,0.8418295920181715,0.8595568942606174,0.46811939892466514,1.0,0.5217040581214857,0.8074008746299355,0.5058968438010232,0.8565167401540827,0.6460125664523151,0.8545203948994816,0.8752193790656736,0.7710356370223864,0.8512738833162583,0.7776389204060056,0.7520050696306623,0.8684196817023113,0.8375971722894591,0.8797512250820487,0.8897917419987378,0.8857263145468801,0.8777283320674603,0.8493120731870446,0.36611299200600883,0.7845365617880831,0.896432377949248,0.7022430231267799,0.8745622340825059,0.6098406908099289,0.6820777774540371,0.8334463123719483,0.8356792814886819,0.8599487331488198,0.7499299369720397,0.484282944625542,0.8481004370050623
Kazakh,0.49847625954466385,0.5613624340104311,0.5924126997249928,0.5149308409619375,0.6277260936022399,0.5526942992820136,0.5285822728272487,0.6959150247772409,0.514300151905132,0.6585652963087626,0.528741149891455,0.5244029222346301,0.5319676456525125,0.5227327340770764,0.5301986789826577,0.5304512005790708,0.5299804303436069,0.5114202365439524,0.673450694229692,0.527134169293012,0.5268857534763243,0.47072125833508344,0.5120095525182367,0.531667995093369,0.5353883839919902,0.5318341348710283,0.5248352019541149,0.5270247918854475,0.5217040581214857,1.0,0.5369870173951267,0.6497411083030294,0.5361695584653939,0.5783956173077909,0.5370117975090752,0.5279102204083505,0.5433186188867355,0.5249555221906047,0.5672370430500349,0.5592533892031404,0.5233614853359352,0.5446185662903654,0.529540420083986,0.5160853853309697,0.5203319597917603,0.5343933022875352,0.5441847415471178,0.37125544657687465,0.5633707544742402,0.5168281880070709,0.5310578886285702,0.5222594814268553,0.5399694248260735,0.5724112853526597,0.5346986357254964,0.5215638828322011,0.5396509756652944,0.5439107467651605,0.5576653450384558,0.5349636020666314
Korean,0.8153448327669608,0.7468578250786444,0.5562428739882009,0.8301587554814351,0.6875724545241921,0.8333397689415122,0.8350908704738984,0.509972620125641,0.7864979681860648,0.5476462484730139,0.8535361725134114,0.8364397094488689,0.8362296527268736,0.831613263719233,0.8278633275171231,0.8354162621294288,0.8333194825938548,0.7748319516365086,0.6257712937509192,0.8330999096070478,0.8164195168790116,0.39290440054628023,0.8289641545168004,0.8159941629339836,0.8318109789102285,0.824037208961427,0.843720593040909,0.4496849222837484,0.8074008746299355,0.5369870173951267,1.0,0.512362327500227,0.8326645909345087,0.6332665987554396,0.838472233352895,0.8421755935737486,0.760681214880774,0.8377734560680239,0.8048799904998339,0.7718420991227133,0.8310257359418897,0.8398695806282113,0.8356072988205662,0.8272045552626897,0.8248371110623401,0.8424000273610743,0.8161883254809296,0.3678368350391903,0.8229941070323044,0.8253557991490096,0.6883883202556426,0.8309410857718679,0.6359716831631381,0.7168888276989293,0.8450443920889599,0.8343773965842558,0.8393222470920559,0.7519737576768442,0.46361080746740185,0.846377761886881
Kurdish,0.48081139527448064,0.5544639800311777,0.5501031770058477,0.49356688099846235,0.6276899967693349,0.5215338789367576,0.5019958765040123,0.6314090248033009,0.5080230404370749,0.6295046029282758,0.5006682926306333,0.5009981926895315,0.5038267136471539,0.5031990580754501,0.5070703763230724,0.5049825173929517,0.5036443482725111,0.5041297905471045,0.6286784849953628,0.5028379172795552,0.5056590234548318,0.4665004010006399,0.492070936224443,0.5129237325849331,0.5064531703262948,0.5103127406026047,0.5065737708132222,0.6199391108563932,0.5058968438010232,0.6497411083030294,0.512362327500227,1.0,0.5102607394119937,0.6007486830060322,0.5086343897017674,0.5067164453398811,0.5172229505305252,0.5107046500852325,0.5406672466563126,0.5342319433695492,0.5039917943884885,0.5178320043795153,0.503673024978713,0.49471388326528265,0.49745579586499106,0.5051451802445167,0.5200156533905895,0.3385233689684623,0.5396652054136484,0.49587889058317774,0.4959230809326067,0.5014583816548679,0.4990573647546194,0.5547781010014436,0.5132723411693307,0.4893538043430004,0.5124463457293854,0.516493462975657,0.6035021964666311,0.518170231032677
Latvian,0.876421151189313,0.7854657777968704,0.5534278391661397,0.8716498995177953,0.7148924813610964,0.8376078362361428,0.8981183028082089,0.48837479679243206,0.8354455013901604,0.5488001006462901,0.8574463691111345,0.8943157122086349,0.8986864477451557,0.8922449386988834,0.874897567310289,0.8986276718285874,0.8906818688920016,0.820565579723536,0.6361372906408739,0.8800153538807329,0.8730019018021767,0.39908944545463415,0.8802298859706199,0.8246494145432771,0.882651482424335,0.8685189910912676,0.8770043922175735,0.45777471890601806,0.8565167401540827,0.5361695584653939,0.8326645909345087,0.5102607394119937,1.0,0.6532167835907065,0.9101199922927289,0.898456995057172,0.7838986000013363,0.8722810534749268,0.7995990543111987,0.7703785216591582,0.8863501657225027,0.8570162680178527,0.8871945036657216,0.8789090428970024,0.8864937889416737,0.8933842256771162,0.8709995795008328,0.3773767735690087,0.81396867202982,0.880442449248535,0.7236717503543316,0.8901813302629398,0.6359118416490535,0.7146794818521327,0.8568515975038747,0.8331203801808633,0.8948964654714942,0.7668023641728398,0.4712706124586284,0.8672973147890584
Latin,0.6493549917662897,0.6558897542843973,0.5562640392259062,0.64725934788563,0.6645297316939505,0.6447576109512714,0.6514108100048556,0.5317145041413776,0.6446895243796108,0.5661981191508932,0.6359786175713424,0.6557305554000696,0.6555811861891264,0.6484051893678842,0.6474874307426515,0.6522057630355789,0.6516791712645738,0.632328190593329,0.6162299369339508,0.6451917285405745,0.6555384395992973,0.43085319918501436,0.6466994077088202,0.6326277816383784,0.6555315544198013,0.6439466566892543,0.6508780842323673,0.5828960164493858,0.6460125664523151,0.5783956173077909,0.6332665987554396,0.6007486830060322,0.6532167835907065,1.0,0.6499782532619431,0.6552619016673727,0.6349650661077341,0.6524765909956957,0.6289012192146944,0.6322093118312448,0.6472318968242382,0.6511442762415457,0.650198644663834,0.651387264550023,0.6530449233505893,0.6454039125827392,0.6607992762929901,0.346672791021704,0.6411447333833932,0.6518489067608456,0.6020705212970059,0.6462403663838194,0.5366969980126532,0.6185876581103844,0.6405811958204634,0.629742638435925,0.6531623474002624,0.6164488778415335,0.5604410056123542,0.6470763507686342
Lithuanian,0.87005053087357,0.7808195531843118,0.550404741461779,0.8706056441820978,0.7121838696377455,0.8373358091122641,0.9000265628335448,0.4898246140366165,0.8325596148114934,0.5465601582222244,0.8597823788837523,0.8974519959650851,0.9054512339117624,0.8890325667992389,0.8734683938112007,0.8988073112279119,0.890059670368658,0.8209533402729451,0.6366203594618182,0.8808469379845991,0.8714714771959926,0.39582595295893186,0.8803893797006495,0.8220390436540774,0.8858988760437285,0.8658291069038042,0.876398513151503,0.4496817044549564,0.8545203948994816,0.5370117975090752,0.838472233352895,0.5086343897017674,0.9101199922927289,0.6499782532619431,1.0,0.8994662830223458,0.7804315038409755,0.8710819014879143,0.7982112065300684,0.7707638333869217,0.8831359221967434,0.8606955224051287,0.892849693902957,0.8795045951971613,0.8866537559333008,0.8966104236137903,0.8697508563658232,0.37440619736306546,0.8164189510690861,0.880582562847473,0.7180766705785091,0.8860095144206982,0.631334836637192,0.7075216360053963,0.8562367926214776,0.8417001025893007,0.8990171694782092,0.7644862589807961,0.4664139344211778,0.867872924308217
Macedonian,0.8992683002879566,0.7966350917378336,0.5498770509253819,0.8954508881798986,0.7162757293716044,0.8514996828635041,0.9353083176133439,0.48056471227178094,0.8609673827314979,0.5453086440033329,0.8671433281042622,0.9305608910112338,0.9084342929056015,0.9157394207991891,0.889459453474524,0.9042286291904204,0.9057425283857993,0.8408806289201343,0.6307453839460374,0.8908427820720223,0.8975080319802614,0.39535341792129436,0.9108941480394764,0.8359686653082178,0.8962834614298015,0.8922793243575338,0.9051273181821743,0.4579824839785156,0.8752193790656736,0.5279102204083505,0.8421755935737486,0.5067164453398811,0.898456995057172,0.6552619016673727,0.8994662830223458,1.0,0.7928163190036578,0.9012028448783811,0.8072430937084183,0.7755068212472798,0.9131928819311048,0.8782836845522093,0.90123029108079,0.9056118283551331,0.9137569281704511,0.9051438700700358,0.9117796712150649,0.3761341417659278,0.8261207179650615,0.9078017422847391,0.7267671770928656,0.9128813044282476,0.638063533335496,0.7176362768842043,0.8785300270308992,0.8479943593437279,0.9076084946749057,0.7762349635625123,0.46776027283518196,0.8932381684565689
Malagasy,0.7961091539004642,0.7456398727802013,0.5565533304172021,0.7854311783915385,0.6778770288282613,0.7902758289074869,0.7861148825812566,0.5227247479616414,0.7759767322324195,0.5541569828049286,0.7795840277818081,0.7831279594367306,0.7855196111312523,0.7824611455937879,0.7803826739392948,0.7842821506775057,0.7821020589264753,0.7676281426183774,0.6224367231359571,0.7784631824583971,0.7770827074972478,0.4076599137100527,0.7841259286735347,0.7658978862672705,0.782510647010195,0.773769091427329,0.7970840217426092,0.48512498545204863,0.7710356370223864,0.5433186188867355,0.760681214880774,0.5172229505305252,0.7838986000013363,0.6349650661077341,0.7804315038409755,0.7928163190036578,1.0,0.7990171921464778,0.7444152949292391,0.7339268441978622,0.7794902057981686,0.7821086275409037,0.7780048193054295,0.7847067092842913,0.7845234996127964,0.7858236230911146,0.772700363365301,0.3663575174156824,0.7585734754793251,0.7899805846386846,0.7115259181047341,0.7831483237268508,0.612734592278262,0.6905852393921961,0.7791302138209003,0.7556037941672148,0.7894749827372358,0.7241329587327235,0.5025969382958572,0.7894362009527739
Malay,0.8871219776494722,0.79214685557246,0.5480336993900504,0.8868536217518459,0.7058646534375883,0.8460725207876634,0.8894814088935614,0.4781693622151017,0.8422828579753747,0.5538568594733739,0.8644035501328907,0.8911878837497637,0.8774279169157592,0.8898773900046894,0.864307519921089,0.8809529152057388,0.8849656688551909,0.8233928977522894,0.6250221584238005,0.8651977481901876,0.8733537144597765,0.4016745020427903,0.8942903982124965,0.834159625513454,0.8711593452005064,0.8747923713737964,0.9422847355978187,0.4631950660474646,0.8512738833162583,0.5249555221906047,0.8377734560680239,0.5107046500852325,0.8722810534749268,0.6524765909956957,0.8710819014879143,0.9012028448783811,0.7990171921464778,1.0,0.802463347933141,0.7731162609551732,0.8888707255322648,0.8670683355355561,0.8735198576811676,0.8838392414912956,0.8897821417666302,0.8764934023337205,0.8673555664577585,0.37820387740641737,0.8272330336080824,0.8844465189485139,0.7311262360080469,0.8868502178319422,0.6426488468587082,0.7254295323717589,0.8832937114607148,0.8338770196193648,0.8811706325123976,0.7727130534296823,0.46810344952366717,0.8959531643167228
Malayalam,0.786996541302381,0.7505998226271611,0.5854745006889492,0.7939311324758304,0.7006484906033786,0.8366911247301797,0.8006814601983301,0.5692011594581888,0.7632290122079963,0.6037034633136716,0.811457001327868,0.7992038396026343,0.7984969723797822,0.8075258264884635,0.8005338041424159,0.7997923635884672,0.7965916723011375,0.7519456570180295,0.6535718292990119,0.8021851817732538,0.7907836959354083,0.4200478552555417,0.7948685709883381,0.8183378634030993,0.7966277214973673,0.8014856476827555,0.8037821575526402,0.4698584025027765,0.7776389204060056,0.5672370430500349,0.8048799904998339,0.5406672466563126,0.7995990543111987,0.6289012192146944,0.7982112065300684,0.8072430937084183,0.7444152949292391,0.802463347933141,1.0,0.795560610533851,0.8059521619525304,0.8170244304339026,0.7935883672192924,0.7954410479188834,0.795730680988522,0.8014446481149701,0.7907902042566595,0.39478811958598103,0.8347231586159809,0.7927825708348114,0.6821599150845877,0.8049366181364808,0.7085822378572796,0.7643563752040298,0.8058975114698459,0.7880566573498732,0.8082206830523916,0.7719014006964174,0.4885166469743418,0.8168585528530448
Marathi,0.7801842735462718,0.7255316670842838,0.5684745694909126,0.767901199045747,0.6876146289076372,0.8080152703693183,0.7698999344689412,0.5339890801918677,0.7405814743778133,0.5757695264695575,0.7830377037857037,0.768019821968829,0.7733209207664272,0.7701075388696623,0.7642507518496904,0.7704769797518195,0.767083172880505,0.7306943565907489,0.6466918049301682,0.7720150866843324,0.7618769349653991,0.4132411392849796,0.7717973159457012,0.8190591218937393,0.7691564389235658,0.7692143868007066,0.7731873255129116,0.4726590877633479,0.7520050696306623,0.5592533892031404,0.7718420991227133,0.5342319433695492,0.7703785216591582,0.6322093118312448,0.7707638333869217,0.7755068212472798,0.7339268441978622,0.7731162609551732,0.795560610533851,1.0,0.7673725301854183,0.7869606086172789,0.7641552476866114,0.7696567812304371,0.7691170442339598,0.7747203008653533,0.7660223741862424,0.38246748810440245,0.7854844135523305,0.7688825907694975,0.6750642243260733,0.7692700413141118,0.6529885704021055,0.7416849105466593,0.7661180792062547,0.7673696656901784,0.7775045336925178,0.7542969863756918,0.4869119599253482,0.7731399145406083
Norwegian,0.8997737407854297,0.8088341495534462,0.5425195034666004,0.8862079685528054,0.7053313551127507,0.8341183069238574,0.9139511564315188,0.47849077996376727,0.8480251937630264,0.5433739923456272,0.8589332616862928,0.9095148136822676,0.8991129381910115,0.959792060734555,0.9053279132787723,0.9006423861592361,0.9135717169998844,0.8425264618242599,0.6192599342402623,0.9020642104306321,0.8935534004140978,0.39298447767762185,0.8993434320086364,0.8227500789646401,0.8897455008649806,0.903729931468744,0.8935977778236819,0.4532460867266521,0.8684196817023113,0.5233614853359352,0.8310257359418897,0.5039917943884885,0.8863501657225027,0.6472318968242382,0.8831359221967434,0.9131928819311048,0.7794902057981686,0.8888707255322648,0.8059521619525304,0.7673725301854183,1.0,0.8588954196806463,0.8948862282353097,0.9056305559439435,0.9079004302180497,0.8916465301324661,0.8822377799340876,0.37432648378868405,0.8160994653546457,0.905995302795802,0.712915037645945,0.946345893139229,0.6352767046522123,0.7076996697719977,0.8647903727659941,0.8396218662603371,0.8894633538666489,0.7682507592316358,0.4594628138680678,0.8851169193440118
