Language,English,Afrikaans,Amharic,Arabic,Belarusian,Bengali,Bulgarian,Burmese,Catalan,Khmer,Chinese,Croatian,Czech,Danish,Dutch,Estonian,Finnish,French,Georgian,German,Greek,Hausa,Hebrew,Hindi,Hungarian,Icelandic,Indonesian,Irish,Italian,Kazakh,Korean,Kurdish,Latvian,Latin,Lithuanian,Macedonian,Malagasy,Malay,Malayalam,Marathi,Norwegian,Persian,Polish,Portuguese,Romanian,Russian,Serbian,Sindhi,Sinhala,Spanish,Swahili,Swedish,Tamil,Telugu,Thai,Turkish,Ukrainian,Urdu,Uzbek,Vietnamese
Chinese,0.8825676409713482,0.7854652808351597,0.5416025701556483,0.882489760084333,0.7196546975696709,0.8520510627573797,0.8870097796211158,0.5043270044028787,0.829881658708206,0.54731916905892,1.0,0.8861354022285757,0.8870840786994417,0.8832039331455656,0.8745374775994077,0.8864825674765856,0.8806028471731842,0.8333165268047312,0.6508216175800515,0.8763908920825731,0.8622699119478119,0.37861271959958026,0.8739460179761348,0.8406077310368577,0.8790605443319878,0.857913810726443,0.8912493737212844,0.47011726018940403,0.8521584124393357,0.5449495760855194,0.8533303444330436,0.52954796483844,0.8786360764381471,0.6677436067960609,0.8777155045710842,0.8853640104887716,0.8099688738611056,0.8825886963595603,0.8232477406160044,0.7981338067069497,0.8790687991445131,0.8676835706182163,0.8819311353902408,0.8865035535049887,0.8792510086183585,0.8927986344841321,0.8597154602089628,0.3457587907825072,0.8279552757118716,0.8874066613935819,0.7321919073329327,0.8843279081342063,0.6302371609508962,0.7428888984315485,0.8774198088371147,0.8546371498487921,0.879721030186883,0.782329821490667,0.49228374221442645,0.8927073154811436
Croatian,0.8979133822260689,0.8015269628515217,0.5434242767296698,0.8942408840478797,0.7358998635281812,0.8514308434210165,0.9310206769653635,0.489619955847314,0.8554432941459004,0.5411493679153208,0.8861354022285757,1.0,0.924102064825569,0.9129875750012958,0.8961281162907144,0.9105205471694058,0.9090342197032248,0.8515710104498377,0.652859293283578,0.894269520853956,0.8944811838016881,0.37753171231089355,0.9078597996899608,0.837225167325778,0.9066297004325276,0.8837099378537081,0.9011941576577348,0.4746841655793025,0.8756224391974148,0.5436355002206943,0.8441495157167783,0.5273567464482095,0.9000454993562478,0.680017641091382,0.9047994547095927,0.9312647620531825,0.804878171812724,0.8948790433442818,0.8226141411791584,0.7966789414013768,0.9119904131711982,0.872793523571303,0.9124034994324138,0.9091950593709757,0.9161478074348721,0.91121574276285,0.9234161834263328,0.34761806654596666,0.8283319542487722,0.9091601857011155,0.7401127716146841,0.9129921499320546,0.6239884562667497,0.7423492093126112,0.8703913224131078,0.8689937124631892,0.9114471726570593,0.7907608924262298,0.4910535956773044,0.8868137810916334
Czech,0.8998176843178726,0.8015817397855948,0.5442378550595844,0.8902159546730948,0.7305311759341377,0.8544371967724064,0.9227262276028984,0.49286533055357623,0.8471257839601938,0.5380873552935522,0.8870840786994417,0.924102064825569,1.0,0.9151516812782918,0.8995400846509699,0.9162183615631472,0.9129045768240843,0.8516705134856863,0.6504237180757524,0.9042543811788254,0.893531491908282,0.37739952668849064,0.8982806939863321,0.8386885224302536,0.9159717123731478,0.8783966529253989,0.8889454470183096,0.4715330246473266,0.8753478688544469,0.5444219386093482,0.8404562991789856,0.5261259344562752,0.9094572175018526,0.6778544993771167,0.9091044822429605,0.9105684171831324,0.8063354869525254,0.8843509570216801,0.8188091338687198,0.7975175766226044,0.9083355591058325,0.87056943608793,0.9157967046473087,0.9060576613970689,0.9130524816150484,0.9121379366241485,0.8906345220679149,0.34780158085987284,0.8222107442434864,0.9098016759467928,0.7418008758036594,0.9156661902538973,0.6208421883691853,0.7390911793880602,0.8641063342556983,0.8673372754081013,0.904937012645933,0.7876249319917903,0.4899858308547684,0.8758770344062234
Danish,0.9159741532869468,0.8189325099531455,0.5438469263034034,0.8934103936840149,0.7312410251427559,0.8546280246422845,0.9192596074292912,0.4968807496940071,0.8540565117219914,0.546327060069205,0.8832039331455656,0.9129875750012958,0.9151516812782918,1.0,0.9115899771831079,0.914054779223554,0.9215189543435559,0.8619082640926332,0.6516264592508021,0.9095289822115065,0.8974306512253182,0.3789842279020254,0.9035879716437843,0.8391868156986892,0.902845221839948,0.9012220902132007,0.8973978572260696,0.47706153677494567,0.8737287852737302,0.5434871808337546,0.8374425353170435,0.5323365688289133,0.9033595999001995,0.675967127430843,0.8974574635486613,0.9160769993701553,0.8056015952326073,0.8949829028960948,0.828058916317579,0.798361352143243,0.9657435100707632,0.8678092632125609,0.9008234600943911,0.9153721066902051,0.9130765802917239,0.9000005076999311,0.8863128127096952,0.35129911462721986,0.8306107976485751,0.9167447822607113,0.7404255823262801,0.9542065230209937,0.6321163927463422,0.7476678641239032,0.8689056178765314,0.8574160764649784,0.8958807832535192,0.7937878515859762,0.4931691442822644,0.8856492758182617
Dutch,0.8881590151698976,0.8101727682943367,0.5445825708861032,0.883689363457493,0.720713275170752,0.843019838801132,0.897156519048297,0.5098698694434267,0.8374454595079525,0.5457193558892043,0.8745374775994077,0.8961281162907144,0.8995400846509699,0.9115899771831079,1.0,0.8944607282400112,0.896388181640662,0.8556061500981511,0.6483756939117437,0.9177116665893211,0.8846303349197316,0.3831919588340444,0.8763151658554102,0.8283232171021289,0.8921413011962394,0.8717431823732025,0.8731612888975084,0.47701975905639293,0.8717915004227806,0.5480423587491984,0.8349805887591707,0.5335071848614622,0.8822189233345228,0.6723091705596648,0.8822776807914845,0.8884230339716508,0.7996161547152547,0.8653960698840204,0.8163976922035304,0.7870441994051498,0.9069500742078921,0.8593840096574747,0.9014721583621934,0.8961642856329826,0.8916922966580334,0.8957235077756762,0.8682570322231462,0.3541892003644599,0.8146869905586216,0.9022403452769646,0.7278354336637901,0.9101164558707007,0.6269173934944535,0.7314658842297694,0.8576498628805186,0.8541864122057722,0.8797982275016433,0.7843271992892603,0.4905913202169326,0.8707900580625114
Estonian,0.8978337194561828,0.801802603707842,0.5456448479988223,0.8893186050309637,0.7293911959858697,0.8559902829983804,0.9172119480561365,0.48919299402136834,0.8479202987580998,0.5413703556433018,0.8864825674765856,0.9105205471694058,0.9162183615631472,0.914054779223554,0.8944607282400112,1.0,0.9229129362441806,0.8501353876528692,0.6578624753855712,0.8975850832530109,0.8881399612758013,0.3762781942605954,0.8973242881942225,0.8404566106793144,0.9092040501897738,0.8807761088556059,0.8941086296621897,0.4674052372121242,0.8697857308856962,0.5418095544809094,0.8393117486273085,0.5261937552122483,0.9109953520090548,0.6762892428197987,0.9078259340469264,0.9104591500451704,0.8082600101243798,0.8891898589597078,0.8207345978272161,0.7965854328634135,0.9098215824863602,0.8729952816703164,0.9044332247071338,0.9002913023959671,0.9075859403023634,0.9016573223609333,0.8837255395929757,0.35019962940676,0.8299270893058187,0.9043060206147997,0.7412279202564845,0.9133979982412499,0.6283801172214291,0.743131828779819,0.8683257223787761,0.8608531840753245,0.9007567283334471,0.7888742660126477,0.4916245215370603,0.8785035970633227
Finnish,0.8967939070369964,0.8058988268097923,0.5518573561576844,0.8862551398039501,0.7294922406659112,0.8518618243448084,0.9153353477184758,0.49872613226611173,0.8460127214260676,0.5501202931843227,0.8806028471731842,0.9090342197032248,0.9129045768240843,0.9215189543435559,0.896388181640662,0.9229129362441806,1.0,0.8490189771363015,0.6598489671596787,0.8973195563873557,0.889338053046938,0.38273454303394217,0.8946751275941968,0.8343172503403694,0.9096284754098094,0.8861268084037272,0.8932126632943311,0.4726325193557732,0.8694436966046385,0.5511187480351856,0.8357187824069663,0.5328792695677654,0.9010710975964048,0.6795820617481606,0.8998592325490838,0.9083053212089035,0.8060298661399584,0.8890023039973323,0.8209134896691644,0.7949404047468808,0.915494286913033,0.8682685839358111,0.9007657030084196,0.904879804667825,0.9068507869544112,0.8982458979137005,0.8835147444091208,0.3560926298976713,0.8254176668369194,0.9072624980824606,0.7435699773381472,0.925135088668595,0.6281388399392267,0.7416111672073566,0.8630037484493441,0.8603403742574237,0.8949732802400654,0.7920923858916745,0.4936547287237119,0.8762870275290351
French,0.8648564398551406,0.7889607619981241,0.5312675693066917,0.8418196651208718,0.704011243171045,0.8144568681171175,0.857805023718552,0.49583276856287467,0.8556131090674987,0.5355364401412354,0.8333165268047312,0.8515710104498377,0.8516705134856863,0.8619082640926332,0.8556061500981511,0.8501353876528692,0.8490189771363015,1.0,0.6246969122665921,0.8520098605224337,0.8473074465445657,0.3845382015699645,0.8423655588474817,0.7958469228368205,0.8411984947685274,0.8231361988078725,0.8388478632845069,0.5083026805864681,0.8755746349492841,0.5344266460996233,0.7897844117461549,0.5322497031281848,0.8423273394270635,0.6601982090018592,0.8401826134478366,0.8515090719619741,0.8013485517658101,0.8336117978532314,0.7799993659866387,0.7619457981962694,0.8565048288395406,0.819458244024345,0.852494370838623,0.8699589730644776,0.8633763440700726,0.8513475692350044,0.8283984811594088,0.33947116622798496,0.7795547024618711,0.8724985009323943,0.713716088042941,0.8607113529984107,0.5983251997871387,0.706071768468026,0.816280033451094,0.8168554268652041,0.842317682681996,0.7467145750686918,0.5524821729596601,0.8286141278346938
Georgian,0.6244773913686932,0.6666276974956267,0.6039026594707884,0.6435390730692461,0.71687604842172,0.677650990542808,0.6514280128951881,0.7239845068102388,0.6358342681009431,0.6958351827030944,0.6508216175800515,0.652859293283578,0.6504237180757524,0.6516264592508021,0.6483756939117437,0.6578624753855712,0.6598489671596787,0.6246969122665921,1.0,0.6453208423736903,0.6495435200473801,0.4301525081812618,0.6470548596830112,0.6706264959019478,0.6556665097067841,0.6695813961683875,0.6538863565225037,0.4959570431248545,0.6361864370108076,0.6822384473199115,0.6506272820464991,0.6559342862844244,0.6642474290258528,0.6438714443557808,0.6688486982227453,0.6641550843637902,0.6508222454479519,0.6576572571933319,0.6977636821865988,0.6816082454243166,0.653999225302871,0.6674950555664756,0.6507301150102888,0.6425205857954512,0.6462584478281722,0.6532295192555904,0.6672120549949233,0.3559176657212398,0.6876820556891785,0.6425267674003834,0.6265092812634824,0.6522085139950441,0.6208725449622257,0.7091968473907465,0.6603825848479397,0.6404684360225462,0.6711866679100382,0.6634205308074516,0.5287430463134729,0.6668364943936244
German,0.8900598982672038,0.8006180644800613,0.5476621215584967,0.8779092774119768,0.7226951071475962,0.8437206612475837,0.9026733410625968,0.5053387445514743,0.8360948049599094,0.5444195510870724,0.8763908920825731,0.894269520853956,0.9042543811788254,0.9095289822115065,0.9177116665893211,0.8975850832530109,0.8973195563873557,0.8520098605224337,0.6453208423736903,1.0,0.8863979799718639,0.3804386925459369,0.8799210463827903,0.8286382248400925,0.8977792135639673,0.8695236070763154,0.873135240183734,0.4714152197721399,0.8722306723742551,0.5441332489066513,0.8355424914383808,0.5315700045876933,0.8861871828160747,0.672418689388937,0.8843652142271194,0.8885446354171074,0.7969226654629934,0.8626525619980605,0.8118885729216097,0.7867454115512138,0.9006187194485326,0.8604997159810113,0.9026862711233451,0.8996694518794551,0.8956950703534655,0.9025695810718422,0.8674081497986798,0.351942229811526,0.8096551656836568,0.9032195217289383,0.7322149467141092,0.9082406824093187,0.6230743497522535,0.7309571404193795,0.8549907945877799,0.8578695973450374,0.8789265510659102,0.7856469874723868,0.4933520866270574,0.8666775809162179
Greek,0.8917191874430186,0.7972394267514593,0.5447298917159774,0.8862404949155217,0.7253311668628257,0.8403134381842834,0.9039948505135738,0.49899466099437995,0.8460674098690454,0.5462393013228225,0.8622699119478119,0.8944811838016881,0.893531491908282,0.8974306512253182,0.8846303349197316,0.8881399612758013,0.889338053046938,0.8473074465445657,0.6495435200473801,0.8863979799718639,1.0,0.38646081620909295,0.8855030250993934,0.8262243297445973,0.8860657425520491,0.8621369237412811,0.8745741207524148,0.485802518251976,0.8674100582205924,0.5439553766738524,0.8230059844335587,0.5335936945723233,0.878285230818141,0.6778886925885481,0.8740847620728829,0.8930333629177659,0.7925794651306823,0.8702320614467929,0.8114244613606785,0.7879340868464179,0.8943484596914142,0.8621222982013593,0.8914203485679281,0.9017954409984905,0.9061084186581363,0.8878047020089533,0.8737749372584812,0.3536910396936597,0.8075849583674851,0.9040271891203686,0.7371428294931789,0.8972750177067137,0.624608027948752,0.7334632244120672,0.8521751515699602,0.854131344889229,0.8755704058766708,0.7864694382345294,0.5007459066787407,0.8596426476191189
Hausa,0.3661655393441993,0.4095473204791739,0.462730434104342,0.3718027789379633,0.4369157565929843,0.39821913933039843,0.37508555534139376,0.42564966438536017,0.3784242631165723,0.46224396488144676,0.37861271959958026,0.37753171231089355,0.37739952668849064,0.3789842279020254,0.3831919588340444,0.3762781942605954,0.38273454303394217,0.3845382015699645,0.4301525081812618,0.3804386925459369,0.38646081620909295,1.0,0.3736685327702844,0.3908672029001994,0.3788942134903469,0.3811183509758203,0.37946865582667144,0.37609392346718934,0.38054861032836806,0.44237383649623013,0.37474102901951695,0.43301708622561136,0.3812507164036599,0.3938495929603738,0.380775319308026,0.3792578384243975,0.39116931326253834,0.3848915731843708,0.41636020388913,0.3974386424983754,0.3817427159732604,0.39780282712849635,0.3797415550248971,0.37260411446739317,0.37271186702804937,0.37915449194303724,0.38988780530521977,0.4952605459424754,0.40138333000170356,0.37408829491969364,0.42955101737480555,0.38088684976458337,0.4606856317676877,0.4093470066253794,0.38022490220063765,0.3799443305045777,0.3846406338784756,0.4064562079052725,0.4127828243927057,0.38785077071795404
